Date	Plot	Section	Buds	Flowers	Senescent	Larvae	Eaten	Field_remarks	General_remarks
2008-07-08	Dry6	C	0	0	0	0	0	Empty	No remarks
2008-07-08	Dry6	D	0	0	0	0	0	Empty	No remarks
2008-07-16	Dry3	A	0	0	19	0	0	Finished	No remarks
2008-07-16	Dry3	B	0	0	42	0	0	Finished	No remarks
2008-07-16	Dry3	C	0	0	15	0	0	Finished	No remarks
2008-07-16	Dry3	D	0	0	11	0	0	Finished	No remarks
2008-07-16	Dry6	A	50	0	0	0	0	Total count	No remarks
2008-07-16	Dry6	B	44	0	0	0	0	Total count	No remarks
2008-07-16	Dry6	C	16	0	0	0	0	Total count	No remarks
2008-07-16	Dry6	D	53	0	0	0	0	Total count	No remarks
2008-07-17	Dry2	A	50	0	0	0	0	No remarks	No remarks
2008-07-17	Dry2	B	46	0	0	0	0	No remarks	No remarks
2008-07-17	Dry2	C	40	0	0	0	0	No remarks	No remarks
2008-07-17	Dry2	D	13	0	0	0	0	No remarks	No remarks
2008-07-23	Dry1	A	0	0	33	0	0	Finished	No remarks
2008-07-23	Dry1	B	0	0	43	0	0	Finished	No remarks
2008-07-23	Dry1	C	0	0	59	0	0	Finished	No remarks
2008-07-23	Dry1	D	0	0	30	0	0	Finished	No remarks
2008-07-23	Dry2	A	20	47	0	0	4	No remarks	No remarks
2008-07-23	Dry2	B	23	40	0	0	1	No remarks	No remarks
2008-07-23	Dry2	C	46	15	0	0	1	No remarks	No remarks
2008-07-23	Dry2	D	10	43	0	0	5	No remarks	No remarks
2008-07-25	Dry4	A	0	0	48	0	0	Total, finished	No remarks
2008-07-25	Dry4	B	0	0	17	0	0	Total, finished	No remarks
2008-07-25	Dry4	C	0	0	8	0	0	Total, finished	No remarks
2008-07-25	Dry4	D	0	0	23	0	0	Total, finished	No remarks
2008-07-25	Dry5	A	0	0	23	0	0	Total, finished	No remarks
2008-07-25	Dry5	B	0	0	44	0	0	Total, finished	No remarks
2008-07-25	Dry5	C	0	0	3	0	0	Total, finished	No remarks
2008-07-25	Dry5	D	0	0	16	0	0	Total, finished	No remarks
2008-07-25	Dry6	A	23	39	0	0	3	No remarks	No remarks
2008-07-25	Dry6	B	18	37	0	0	1	No remarks	No remarks
2008-07-25	Dry6	C	45	19	0	0	1	No remarks	No remarks
2008-07-25	Dry6	D	25	35	0	0	2	No remarks	No remarks
2008-07-29	Dry2	A	0	9	41	0	1	No remarks	No remarks
2008-07-29	Dry2	B	1	19	36	0	0	No remarks	No remarks
2008-07-29	Dry2	C	0	11	43	0	2	No remarks	No remarks
2008-07-29	Dry2	D	1	6	46	0	0	No remarks	No remarks
2008-07-29	Dry6	A	1	15	49	0	2	No remarks	No remarks
2008-07-29	Dry6	B	0	11	44	0	1	No remarks	No remarks
2008-07-29	Dry6	C	5	32	27	0	0	No remarks	No remarks
2008-07-29	Dry6	D	0	7	52	0	0	No remarks	No remarks
2008-08-05	Dry2	A	0	0	59	0	0	No remarks	No remarks
2008-08-05	Dry2	B	0	0	56	0	0	No remarks	No remarks
2008-08-05	Dry2	C	0	1	53	0	0	No remarks	No remarks
2008-08-05	Dry2	D	0	0	52	0	0	No remarks	No remarks
2008-08-05	Dry6	A	0	0	51	0	0	Finished	No remarks
2008-08-05	Dry6	B	0	0	67	0	0	Finished	No remarks
2008-08-05	Dry6	C	0	2	49	0	0	No remarks	No remarks
2008-08-05	Dry6	D	0	0	56	0	0	Finished	No remarks
2008-08-12	Dry2	A	0	0	50	0	0	Finished	No remarks
2008-08-12	Dry2	B	0	0	50	0	0	Finished	No remarks
2008-08-12	Dry2	C	0	0	52	0	0	Finished	No remarks
2008-08-12	Dry2	D	0	0	50	0	0	Finished	No remarks
2008-08-12	Dry6	A	0	0	50	0	0	Finished	No remarks
2008-08-12	Dry6	B	0	0	50	0	0	Finished	No remarks
2008-08-12	Dry6	C	0	0	52	0	0	Finished	No remarks
2008-08-12	Dry6	D	0	0	50	0	0	Finished	No remarks
2009-06-03	Dry1	A	14	0	0	0	0	No remarks	No remarks
2009-06-03	Dry1	B	13	0	0	0	0	No remarks	No remarks
2009-06-03	Dry1	C	8	0	0	0	0	No remarks	No remarks
2009-06-03	Dry1	D	4	0	0	0	0	No remarks	No remarks
2009-06-03	Dry2	A	0	0	0	0	0	No remarks	No remarks
2009-06-03	Dry2	B	0	0	0	0	0	No remarks	No remarks
2009-06-03	Dry2	C	0	0	0	0	0	No remarks	No remarks
2009-06-03	Dry2	D	0	0	0	0	0	No remarks	No remarks
2009-06-03	Dry3	A	0	0	0	0	0	No remarks	No remarks
2009-06-03	Dry3	B	0	0	0	0	0	No remarks	No remarks
2009-06-03	Dry3	C	0	0	0	0	0	No remarks	No remarks
2009-06-03	Dry3	D	0	0	0	0	0	No remarks	No remarks
2009-06-03	Dry4	A	2	0	0	0	0	No remarks	No remarks
2009-06-03	Dry4	B	0	0	0	0	0	No remarks	No remarks
2009-06-03	Dry4	C	0	0	0	0	0	No remarks	No remarks
2009-06-03	Dry4	D	0	0	0	0	0	No remarks	No remarks
2009-06-03	Dry5	A	0	0	0	0	0	No remarks	No remarks
2009-06-03	Dry5	B	3	0	0	0	0	No remarks	No remarks
2009-06-03	Dry5	C	0	0	0	0	0	No remarks	No remarks
2009-06-03	Dry5	D	0	0	0	0	0	No remarks	No remarks
2009-06-03	Dry6	A	0	0	0	0	0	No remarks	No remarks
2009-06-03	Dry6	B	0	0	0	0	0	No remarks	No remarks
2009-06-03	Dry6	C	0	0	0	0	0	No remarks	No remarks
2009-06-03	Dry6	D	0	0	0	0	0	No remarks	No remarks
2009-06-10	Dry1	A	31	0	0	0	0	No remarks	No remarks
2009-06-10	Dry1	B	29	1	0	0	1	No remarks	No remarks
2009-06-10	Dry1	C	47	1	0	0	0	No remarks	No remarks
2009-06-10	Dry1	D	10	0	0	0	0	No remarks	No remarks
2009-06-10	Dry3	A	1	0	0	0	0	No remarks	No remarks
2009-06-10	Dry3	B	2	0	0	0	0	No remarks	No remarks
2009-06-10	Dry3	C	0	0	0	0	0	No remarks	No remarks
2009-06-10	Dry3	D	0	0	0	0	0	No remarks	No remarks
2009-06-10	Dry4	A	7	0	0	0	0	No remarks	No remarks
2009-06-10	Dry4	B	0	0	0	0	0	No remarks	No remarks
2009-06-10	Dry4	C	3	0	0	0	0	No remarks	No remarks
2009-06-10	Dry4	D	8	0	0	0	0	No remarks	No remarks
2009-06-10	Dry5	A	0	0	0	0	0	No remarks	No remarks
2009-06-10	Dry5	B	10	0	0	0	0	No remarks	No remarks
2009-06-10	Dry5	C	3	0	0	0	0	No remarks	No remarks
2009-06-10	Dry5	D	2	0	0	0	0	No remarks	No remarks
2009-06-10	Dry6	A	0	0	0	0	0	Very wet	No remarks
2009-06-10	Dry6	B	0	0	0	0	0	Very wet	No remarks
2009-06-10	Dry6	C	0	0	0	0	0	Very wet	No remarks
2009-06-10	Dry6	D	0	0	0	0	0	Very wet	No remarks
2009-06-18	Dry1	A	22	29	0	0	4	No remarks	No remarks
2009-06-18	Dry1	B	25	40	0	0	0	No remarks	No remarks
2009-06-18	Dry1	C	46	8	0	0	0	No remarks	No remarks
2009-06-18	Dry1	D	15	7	0	0	0	No remarks	No remarks
2009-06-18	Dry2	A	0	0	0	0	0	Still too early	No remarks
2009-06-18	Dry2	B	0	0	0	0	0	Still too early	No remarks
2009-06-18	Dry2	C	0	0	0	0	0	Still too early	No remarks
2009-06-18	Dry2	D	0	0	0	0	0	Still too early	No remarks
2009-06-18	Dry3	A	8	0	0	0	0	No remarks	No remarks
2009-06-18	Dry3	B	11	0	0	0	0	No remarks	No remarks
2009-06-18	Dry3	C	4	0	0	0	0	No remarks	No remarks
2009-06-18	Dry3	D	1	0	0	0	0	No remarks	No remarks
2009-06-18	Dry4	A	13	4	0	0	0	No remarks	No remarks
2009-06-18	Dry4	B	5	0	0	0	0	No remarks	No remarks
2009-06-18	Dry4	C	6	5	0	0	0	No remarks	No remarks
2009-06-18	Dry4	D	26	9	0	0	1	No remarks	No remarks
2009-06-18	Dry5	A	4	2	0	0	0	No remarks	No remarks
2009-06-18	Dry5	B	8	10	0	0	0	No remarks	No remarks
2009-06-18	Dry5	C	4	0	0	0	0	No remarks	No remarks
2009-06-18	Dry5	D	4	2	0	0	0	No remarks	No remarks
2009-06-18	Dry6	A	0	0	0	0	0	No remarks	No remarks
2009-06-18	Dry6	B	2	0	0	0	0	No remarks	No remarks
2009-06-18	Dry6	C	1	0	0	0	0	No remarks	No remarks
2009-06-18	Dry6	D	6	0	0	0	0	No remarks	No remarks
2009-06-24	Dry1	A	3	52	1	0	0	No remarks	No remarks
2009-06-24	Dry1	B	6	67	5	0	0	No remarks	No remarks
2009-06-24	Dry1	C	31	53	2	0	0	No remarks	No remarks
2009-06-24	Dry1	D	3	30	1	0	0	No remarks	No remarks
2009-06-24	Dry2	A	0	0	0	0	0	No remarks	No remarks
2009-06-24	Dry2	B	4	0	0	0	0	No remarks	No remarks
2009-06-24	Dry2	C	0	0	0	0	0	No remarks	No remarks
2009-06-24	Dry2	D	0	0	0	0	0	No remarks	No remarks
2009-06-24	Dry3	A	6	3	0	0	0	No remarks	No remarks
2009-06-24	Dry3	B	10	3	0	0	1	No remarks	No remarks
2009-06-24	Dry3	C	3	3	0	0	0	No remarks	No remarks
2009-06-24	Dry3	D	0	1	0	0	0	No remarks	No remarks
2009-06-24	Dry4	A	4	10	0	0	2	No remarks	No remarks
2009-06-24	Dry4	B	9	4	0	0	1	No remarks	No remarks
2009-06-24	Dry4	C	4	12	0	0	0	No remarks	No remarks
2009-06-24	Dry4	D	2	32	0	0	3	No remarks	No remarks
2009-06-24	Dry5	A	0	8	0	0	1	No remarks	No remarks
2009-06-24	Dry5	B	4	16	3	0	0	No remarks	No remarks
2009-06-24	Dry5	C	1	2	0	0	1	No remarks	No remarks
2009-06-24	Dry5	D	5	4	0	0	0	No remarks	No remarks
2009-06-24	Dry6	A	18	0	0	0	0	No remarks	No remarks
2009-06-24	Dry6	B	17	0	0	0	0	No remarks	No remarks
2009-06-24	Dry6	C	18	0	0	0	0	No remarks	No remarks
2009-06-24	Dry6	D	34	0	0	0	0	No remarks	No remarks
2009-07-02	Dry1	A	1	4	51	0	0	No remarks	No remarks
2009-07-02	Dry1	B	0	10	67	0	1	No remarks	No remarks
2009-07-02	Dry1	C	3	20	58	0	2	No remarks	No remarks
2009-07-02	Dry1	D	1	5	26	0	0	No remarks	No remarks
2009-07-02	Dry2	A	25	0	0	0	0	No remarks	No remarks
2009-07-02	Dry2	B	24	0	0	0	0	No remarks	No remarks
2009-07-02	Dry2	C	25	0	0	0	0	No remarks	No remarks
2009-07-02	Dry2	D	19	0	0	0	0	No remarks	No remarks
2009-07-02	Dry3	A	0	10	1	0	3	No remarks	No remarks
2009-07-02	Dry3	B	0	11	2	0	0	No remarks	No remarks
2009-07-02	Dry3	C	0	4	2	0	1	No remarks	No remarks
2009-07-02	Dry3	D	0	0	1	0	0	No remarks	No remarks
2009-07-04	Dry6	A	35	25	0	0	0	No remarks	No remarks
2009-07-04	Dry6	B	14	45	0	0	0	No remarks	No remarks
2009-07-04	Dry6	C	48	4	0	0	0	No remarks	No remarks
2009-07-04	Dry6	D	20	38	0	0	0	No remarks	No remarks
2009-07-08	Dry2	A	29	24	0	0	0	No remarks	No remarks
2009-07-08	Dry2	B	21	30	0	0	0	No remarks	No remarks
2009-07-08	Dry2	C	17	47	0	0	2	No remarks	No remarks
2009-07-08	Dry2	D	27	24	0	0	0	No remarks	No remarks
2009-07-08	Dry3	A	0	0	11	0	0	Finished	No remarks
2009-07-08	Dry3	B	0	1	12	0	0	No remarks	No remarks
2009-07-08	Dry3	C	0	0	6	0	0	Finished	No remarks
2009-07-08	Dry3	D	0	0	1	0	0	Finished	No remarks
2009-07-08	Dry4	A	0	0	22	0	0	Finished	No remarks
2009-07-08	Dry4	B	0	1	14	0	0	No remarks	No remarks
2009-07-08	Dry4	C	0	0	16	0	0	Finished	No remarks
2009-07-08	Dry4	D	0	0	33	0	0	Finished	No remarks
2009-07-08	Dry5	A	0	0	9	0	0	Finished	No remarks
2009-07-08	Dry5	B	0	0	22	0	0	Finished	No remarks
2009-07-08	Dry5	C	0	0	7	0	0	Finished	No remarks
2009-07-08	Dry5	D	0	1	9	0	0	No remarks	No remarks
2009-07-08	Dry6	A	7	43	9	0	0	Soon ready for total count	No remarks
2009-07-08	Dry6	B	0	33	19	0	1	Soon ready for total count	No remarks
2009-07-08	Dry6	C	13	49	6	0	1	Soon ready for total count	No remarks
2009-07-08	Dry6	D	0	34	24	0	2	Ready for total count	No remarks
2009-07-15	Dry1	A	0	0	52	0	0	Finished	No remarks
2009-07-15	Dry1	B	0	0	62	0	0	Finished	No remarks
2009-07-15	Dry1	C	0	0	55	0	0	Finished	No remarks
2009-07-15	Dry1	D	0	0	24	0	0	Finished	No remarks
2009-07-15	Dry2	A	0	19	44	0	1	Ready for total count	No remarks
2009-07-15	Dry2	B	0	10	45	0	0	Ready for total count	No remarks
2009-07-15	Dry2	C	0	16	53	0	1	Ready for total count	No remarks
2009-07-15	Dry2	D	0	23	32	0	2	Ready for total count	No remarks
2009-07-15	Dry4	A	0	0	22	0	0	Finished	No remarks
2009-07-15	Dry4	B	0	0	15	0	0	Finished	No remarks
2009-07-15	Dry4	C	0	0	16	0	0	Finished	No remarks
2009-07-15	Dry4	D	0	0	33	0	0	Finished	No remarks
2009-07-15	Dry5	A	0	0	9	0	0	Finished	No remarks
2009-07-15	Dry5	B	0	0	22	0	0	Finished	No remarks
2009-07-15	Dry5	C	0	0	7	0	0	Finished	No remarks
2009-07-15	Dry5	D	0	0	10	0	0	Finished	No remarks
2009-07-15	Dry6	A	0	4	52	0	0	No remarks	No remarks
2009-07-15	Dry6	B	0	0	53	0	0	No remarks	No remarks
2009-07-15	Dry6	C	0	6	54	0	2	No remarks	No remarks
2009-07-15	Dry6	D	0	0	50	0	0	No remarks	No remarks
2009-07-24	Dry2	A	0	0	52	0	0	Finished	No remarks
2009-07-24	Dry2	B	0	0	53	0	0	Finished	No remarks
2009-07-24	Dry2	C	0	0	52	0	0	Finished	No remarks
2009-07-24	Dry2	D	0	0	53	0	0	Finished	No remarks
2009-07-25	Dry6	A	0	0	53	0	0	Finished	No remarks
2009-07-25	Dry6	B	0	0	52	0	0	Finished	No remarks
2009-07-25	Dry6	C	0	0	58	0	0	Finished	No remarks
2009-07-25	Dry6	D	0	0	50	0	0	Finished	No remarks
2010-05-22	Dry1	A	0	0	0	0	0	No remarks	No remarks
2010-05-22	Dry1	B	0	0	0	0	0	No remarks	No remarks
2010-05-22	Dry1	C	0	0	0	0	0	No remarks	No remarks
2010-05-22	Dry1	D	0	0	0	0	0	No remarks	No remarks
2010-05-22	Dry3	A	0	0	0	0	0	No remarks	No remarks
2010-05-22	Dry3	B	0	0	0	0	0	No remarks	No remarks
2010-05-22	Dry3	C	0	0	0	0	0	No remarks	No remarks
2010-05-22	Dry3	D	0	0	0	0	0	No remarks	No remarks
2010-05-22	Dry4	A	0	0	0	0	0	No remarks	No remarks
2010-05-22	Dry4	B	0	0	0	0	0	No remarks	No remarks
2010-05-22	Dry4	C	0	0	0	0	0	No remarks	No remarks
2010-05-22	Dry4	D	0	0	0	0	0	No remarks	No remarks
2010-05-22	Dry5	A	0	0	0	0	0	No remarks	No remarks
2010-05-22	Dry5	B	0	0	0	0	0	No remarks	No remarks
2010-05-22	Dry5	C	0	0	0	0	0	No remarks	No remarks
2010-05-22	Dry5	D	0	0	0	0	0	No remarks	No remarks
2010-05-27	Dry1	A	0	0	0	0	0	No remarks	No remarks
2010-05-27	Dry1	B	0	0	0	0	0	No remarks	No remarks
2010-05-27	Dry1	C	0	0	0	0	0	No remarks	No remarks
2010-05-27	Dry1	D	0	0	0	0	0	No remarks	No remarks
2010-05-27	Dry3	A	0	0	0	0	0	No remarks	No remarks
2010-05-27	Dry3	B	0	0	0	0	0	No remarks	No remarks
2010-05-27	Dry3	C	0	0	0	0	0	No remarks	No remarks
2010-05-27	Dry3	D	0	0	0	0	0	No remarks	No remarks
2010-05-27	Dry4	A	0	0	0	0	0	No remarks	No remarks
2010-05-27	Dry4	B	0	0	0	0	0	No remarks	No remarks
2010-05-27	Dry4	C	0	0	0	0	0	No remarks	No remarks
2010-05-27	Dry4	D	0	0	0	0	0	No remarks	No remarks
2010-05-27	Dry5	A	0	0	0	0	0	No remarks	No remarks
2010-05-27	Dry5	B	0	0	0	0	0	No remarks	No remarks
2010-05-27	Dry5	C	0	0	0	0	0	No remarks	No remarks
2010-05-27	Dry5	D	0	0	0	0	0	No remarks	No remarks
2010-06-03	Dry1	A	0	0	0	0	0	No remarks	No remarks
2010-06-03	Dry1	B	0	0	0	0	0	No remarks	No remarks
2010-06-03	Dry1	C	0	0	0	0	0	No remarks	No remarks
2010-06-03	Dry1	D	0	0	0	0	0	No remarks	No remarks
2010-06-03	Dry3	A	0	0	0	0	0	No remarks	No remarks
2010-06-03	Dry3	B	0	0	0	0	0	No remarks	No remarks
2010-06-03	Dry3	C	0	0	0	0	0	No remarks	No remarks
2010-06-03	Dry3	D	0	0	0	0	0	No remarks	No remarks
2010-06-03	Dry4	A	0	0	0	0	0	No remarks	No remarks
2010-06-03	Dry4	B	0	0	0	0	0	No remarks	No remarks
2010-06-03	Dry4	C	0	0	0	0	0	No remarks	No remarks
2010-06-03	Dry4	D	0	0	0	0	0	No remarks	No remarks
2010-06-03	Dry5	A	0	0	0	0	0	No remarks	No remarks
2010-06-03	Dry5	B	0	0	0	0	0	No remarks	No remarks
2010-06-03	Dry5	C	0	0	0	0	0	No remarks	No remarks
2010-06-03	Dry5	D	0	0	0	0	0	No remarks	No remarks
2010-06-10	Dry1	A	18	0	0	0	0	No remarks	No remarks
2010-06-10	Dry1	B	39	0	0	0	0	No remarks	No remarks
2010-06-10	Dry1	C	26	0	0	0	0	No remarks	No remarks
2010-06-10	Dry1	D	8	0	0	0	0	No remarks	No remarks
2010-06-10	Dry3	A	0	0	0	0	0	Still empty	No remarks
2010-06-10	Dry3	B	0	0	0	0	0	Still empty	No remarks
2010-06-10	Dry3	C	0	0	0	0	0	Still empty	No remarks
2010-06-10	Dry3	D	0	0	0	0	0	Still empty	No remarks
2010-06-10	Dry4	A	6	0	0	0	0	No remarks	No remarks
2010-06-10	Dry4	B	0	0	0	0	0	Empty	No remarks
2010-06-10	Dry4	C	0	0	0	0	0	Empty	No remarks
2010-06-10	Dry4	D	4	0	0	0	0	No remarks	No remarks
2010-06-10	Dry5	A	0	0	0	0	0	Empty	No remarks
2010-06-10	Dry5	B	12	0	0	0	0	No remarks	No remarks
2010-06-10	Dry5	C	5	0	0	0	0	No remarks	No remarks
2010-06-10	Dry5	D	1	0	0	0	0	No remarks	No remarks
2010-06-17	Dry1	A	26	26	0	0	1	No remarks	No remarks
2010-06-17	Dry1	B	52	22	0	0	0	No remarks	No remarks
2010-06-17	Dry1	C	54	3	0	0	1	No remarks	No remarks
2010-06-17	Dry1	D	24	9	0	0	0	No remarks	No remarks
2010-06-17	Dry2	A	0	0	0	0	0	Still snow covered	No remarks
2010-06-17	Dry2	B	0	0	0	0	0	Still snow covered	No remarks
2010-06-17	Dry2	C	0	0	0	0	0	Still snow covered	No remarks
2010-06-17	Dry2	D	0	0	0	0	0	Still snow covered	No remarks
2010-06-17	Dry3	A	25	0	0	0	0	No remarks	No remarks
2010-06-17	Dry3	B	30	0	0	0	0	No remarks	No remarks
2010-06-17	Dry3	C	15	1	0	0	0	No remarks	No remarks
2010-06-17	Dry3	D	9	0	0	0	0	No remarks	No remarks
2010-06-17	Dry4	A	23	6	0	0	1	No remarks	No remarks
2010-06-17	Dry4	B	21	6	0	0	0	No remarks	No remarks
2010-06-17	Dry4	C	17	3	0	0	0	No remarks	No remarks
2010-06-17	Dry4	D	35	2	0	0	0	No remarks	No remarks
2010-06-17	Dry5	A	12	0	0	0	0	No remarks	No remarks
2010-06-17	Dry5	B	51	7	0	0	1	No remarks	No remarks
2010-06-17	Dry5	C	41	9	0	0	0	No remarks	No remarks
2010-06-17	Dry5	D	20	1	0	0	0	No remarks	No remarks
2010-06-24	Dry1	A	4	50	20	0	9	No remarks	No remarks
2010-06-24	Dry1	B	3	82	10	0	3	No remarks	No remarks
2010-06-24	Dry1	C	9	94	13	0	2	No remarks	No remarks
2010-06-24	Dry1	D	3	33	9	0	0	No remarks	No remarks
2010-06-24	Dry3	A	15	15	0	1	2	No remarks	No remarks
2010-06-24	Dry3	B	10	28	0	1	5	No remarks	No remarks
2010-06-24	Dry3	C	17	14	0	0	3	No remarks	No remarks
2010-06-24	Dry3	D	1	11	0	0	1	No remarks	No remarks
2010-06-24	Dry4	A	7	33	1	0	7	No remarks	No remarks
2010-06-24	Dry4	B	7	34	1	0	2	No remarks	No remarks
2010-06-24	Dry4	C	0	26	3	0	2	No remarks	No remarks
2010-06-24	Dry4	D	14	51	2	0	5	No remarks	No remarks
2010-06-24	Dry5	A	4	21	0	0	1	No remarks	No remarks
2010-06-24	Dry5	B	23	95	7	0	2	No remarks	No remarks
2010-06-24	Dry5	C	21	75	12	0	1	No remarks	No remarks
2010-06-24	Dry5	D	8	20	1	0	1	No remarks	No remarks
2010-07-02	Dry2	A	0	0	0	0	0	Still empty	No remarks
2010-07-02	Dry2	B	0	0	0	0	0	Still empty	No remarks
2010-07-02	Dry2	C	0	0	0	0	0	Still empty	No remarks
2010-07-02	Dry2	D	0	0	0	0	0	Still empty	No remarks
2010-07-02	Dry6	A	6	0	0	0	0	No remarks	No remarks
2010-07-02	Dry6	B	0	0	0	0	0	Still empty	No remarks
2010-07-02	Dry6	C	0	0	0	0	0	Still empty	No remarks
2010-07-02	Dry6	D	3	0	0	0	0	No remarks	No remarks
2010-07-08	Dry1	A	0	0	53	0	0	Finished	No remarks
2010-07-08	Dry1	B	0	0	55	0	0	Finished	No remarks
2010-07-08	Dry1	C	0	0	53	0	0	Finished	No remarks
2010-07-08	Dry1	D	0	0	46	0	0	Finished	No remarks
2010-07-08	Dry2	A	9	0	0	0	0	No remarks	No remarks
2010-07-08	Dry2	B	7	0	0	0	0	No remarks	No remarks
2010-07-08	Dry2	C	8	0	0	0	0	No remarks	No remarks
2010-07-08	Dry2	D	17	0	0	0	0	No remarks	No remarks
2010-07-08	Dry3	A	0	0	32	0	0	Finished	No remarks
2010-07-08	Dry3	B	0	0	45	0	0	Finished	No remarks
2010-07-08	Dry3	C	0	0	35	0	0	Finished	No remarks
2010-07-08	Dry3	D	0	0	13	0	0	Finished	No remarks
2010-07-08	Dry4	A	0	0	45	0	0	Finished	No remarks
2010-07-08	Dry4	B	0	0	44	0	0	Finished	No remarks
2010-07-08	Dry4	C	0	0	26	0	0	Finished	No remarks
2010-07-08	Dry4	D	0	0	62	0	0	Finished	No remarks
2010-07-08	Dry5	A	0	1	22	0	0	No remarks	No remarks
2010-07-08	Dry5	B	0	1	88	0	0	No remarks	No remarks
2010-07-08	Dry5	C	0	0	57	0	0	Finished	No remarks
2010-07-08	Dry5	D	0	0	24	0	0	Finished	No remarks
2010-07-08	Dry6	A	47	0	0	0	0	No remarks	No remarks
2010-07-08	Dry6	B	27	0	0	0	0	No remarks	No remarks
2010-07-08	Dry6	C	48	0	0	0	0	No remarks	No remarks
2010-07-08	Dry6	D	26	0	0	0	0	No remarks	No remarks
2010-07-15	Dry2	A	48	5	0	0	1	No remarks	No remarks
2010-07-15	Dry2	B	26	6	0	0	0	No remarks	No remarks
2010-07-15	Dry2	C	47	0	0	0	0	No remarks	No remarks
2010-07-15	Dry2	D	25	6	0	0	0	No remarks	No remarks
2010-07-15	Dry5	A	0	0	31	0	0	Finished	No remarks
2010-07-15	Dry5	B	0	0	118	0	0	Finished	No remarks
2010-07-15	Dry5	C	0	0	55	0	0	Finished	No remarks
2010-07-15	Dry5	D	0	0	30	0	0	Finished	No remarks
2010-07-15	Dry6	A	53	18	0	0	0	No remarks	No remarks
2010-07-15	Dry6	B	49	1	0	0	0	No remarks	No remarks
2010-07-15	Dry6	C	59	0	0	0	0	No remarks	No remarks
2010-07-15	Dry6	D	36	14	0	0	0	No remarks	No remarks
2010-07-22	Dry2	A	12	66	6	0	0	No remarks	No remarks
2010-07-22	Dry2	B	10	40	4	0	0	No remarks	No remarks
2010-07-22	Dry2	C	8	59	0	0	1	No remarks	No remarks
2010-07-22	Dry2	D	14	56	2	0	0	No remarks	No remarks
2010-07-22	Dry6	A	16	59	5	0	0	No remarks	No remarks
2010-07-22	Dry6	B	25	34	0	0	0	No remarks	No remarks
2010-07-22	Dry6	C	27	53	0	0	2	No remarks	No remarks
2010-07-22	Dry6	D	11	43	4	0	0	No remarks	No remarks
2010-07-29	Dry2	A	0	5	49	0	0	No remarks	No remarks
2010-07-29	Dry2	B	2	17	34	0	2	No remarks	No remarks
2010-07-29	Dry2	C	0	29	59	0	1	No remarks	No remarks
2010-07-29	Dry2	D	0	9	61	0	1	No remarks	No remarks
2010-07-30	Dry6	A	0	13	61	0	7	No remarks	No remarks
2010-07-30	Dry6	B	0	21	36	0	0	No remarks	No remarks
2010-07-30	Dry6	C	1	19	56	0	12	No remarks	No remarks
2010-07-30	Dry6	D	0	13	50	0	12	No remarks	No remarks
2010-08-04	Dry2	A	0	0	51	0	0	No remarks	No remarks
2010-08-04	Dry2	B	0	1	47	0	0	3 EATEN deleted by LAHH	No remarks
2010-08-04	Dry2	C	0	0	62	0	0	No remarks	No remarks
2010-08-04	Dry2	D	0	0	63	0	0	No remarks	No remarks
2010-08-05	Dry6	A	0	0	52	0	0	Finished, 2 EATEN deleted by LAHH	No remarks
2010-08-05	Dry6	B	0	0	59	0	0	Finished, only 2 flowers left in section, 12 EATEN deleted by LAHH	No remarks
2010-08-05	Dry6	C	0	0	73	0	0	Finished, 16 EATEN deleted by LAHH	No remarks
2010-08-05	Dry6	D	0	0	63	0	0	Finished	No remarks
2010-08-12	Dry1	A	0	0	50	0	0	No remarks	No remarks
2010-08-12	Dry1	B	0	0	58	0	0	No remarks	No remarks
2010-08-12	Dry1	C	0	0	51	0	0	No remarks	No remarks
2010-08-12	Dry1	D	0	0	50	0	0	No remarks	No remarks
2010-08-12	Dry2	A	0	0	53	0	0	No remarks	No remarks
2010-08-12	Dry2	B	0	0	47	0	0	No remarks	No remarks
2010-08-12	Dry2	C	0	0	67	0	0	No remarks	No remarks
2010-08-12	Dry2	D	0	0	50	0	0	No remarks	No remarks
2010-08-12	Dry3	A	0	0	33	0	0	No remarks	No remarks
2010-08-12	Dry3	B	0	0	42	0	0	No remarks	No remarks
2010-08-12	Dry3	C	0	0	34	0	0	No remarks	No remarks
2010-08-12	Dry3	D	0	0	10	0	0	No remarks	No remarks
2010-08-12	Dry4	A	0	0	39	0	0	No remarks	No remarks
2010-08-12	Dry4	B	0	0	52	0	0	No remarks	No remarks
2010-08-12	Dry4	C	0	0	21	0	0	No remarks	No remarks
2010-08-12	Dry4	D	0	0	50	0	0	No remarks	No remarks
2010-08-12	Dry5	A	0	0	19	0	0	No remarks	No remarks
2010-08-12	Dry5	B	0	0	50	0	0	No remarks	No remarks
2010-08-12	Dry5	C	0	0	50	0	0	No remarks	No remarks
2010-08-12	Dry5	D	0	0	26	0	0	No remarks	No remarks
2010-08-13	Dry5	A	0	0	19	0	0	No remarks	No remarks
2010-08-13	Dry5	B	0	0	50	0	0	No remarks	No remarks
2010-08-13	Dry5	C	0	0	50	0	0	No remarks	No remarks
2010-08-13	Dry5	D	0	0	26	0	0	No remarks	No remarks
2010-08-13	Dry6	A	0	0	50	0	0	No remarks	No remarks
2010-08-13	Dry6	B	0	0	50	0	0	No remarks	No remarks
2010-08-13	Dry6	C	0	0	50	0	0	No remarks	No remarks
