Date	Plot	Section	Buds	Flowers	Senescent	Open	Field_remarks	General_remarks
2013-06-10	Sax2	A	9	34	0	0	No remarks	No remarks
2013-06-10	Sax2	B	6	34	0	0	No remarks	No remarks
2013-06-10	Sax2	C	12	56	0	0	No remarks	No remarks
2013-06-10	Sax2	D	20	38	0	0	No remarks	No remarks
2013-06-10	Sax3	A	8	58	0	0	No remarks	No remarks
2013-06-10	Sax3	B	12	47	0	0	No remarks	No remarks
2013-06-10	Sax3	C	16	47	0	0	No remarks	No remarks
2013-06-10	Sax3	D	2	48	0	0	No remarks	No remarks
2013-06-17	Sax1	A	2	18	0	0	No remarks	No remarks
2013-06-17	Sax1	B	2	42	6	0	No remarks	No remarks
2013-06-17	Sax1	C	2	86	49	0	No remarks	No remarks
2013-06-17	Sax1	D	2	39	22	0	No remarks	No remarks
2013-06-17	Sax2	A	1	32	4	0	No remarks	No remarks
2013-06-17	Sax2	B	0	27	16	0	No remarks	No remarks
2013-06-17	Sax2	C	1	128	36	0	No remarks	No remarks
2013-06-17	Sax2	D	2	191	46	0	No remarks	No remarks
2013-06-17	Sax3	A	1	58	53	0	No remarks	No remarks
2013-06-17	Sax3	B	3	30	42	0	No remarks	No remarks
2013-06-17	Sax3	C	7	35	26	0	No full count	No remarks
2013-06-17	Sax3	D	1	23	47	0	No remarks	No remarks
2013-06-24	Sax1	A	0	10	17	0	No remarks	No remarks
2013-06-24	Sax1	B	0	10	21	0	No remarks	No remarks
2013-06-24	Sax1	C	0	0	50	1	No remarks	No remarks
2013-06-24	Sax1	D	0	25	32	0	No remarks	No remarks
2013-06-24	Sax2	A	0	4	29	0	No remarks	No remarks
2013-06-24	Sax2	B	0	2	36	0	No remarks	No remarks
2013-06-24	Sax2	C	0	4	60	0	No remarks	No remarks
2013-06-24	Sax2	D	0	10	74	0	No remarks	No remarks
2013-06-24	Sax3	A	0	4	49	0	No remarks	No remarks
2013-06-24	Sax3	B	1	17	32	0	No remarks	No remarks
2013-06-24	Sax3	C	11	12	73	0	No remarks	No remarks
2013-06-24	Sax3	D	0	2	52	0	No remarks	No remarks
2013-07-01	Sax1	A	0	0	18	0	No remarks	No remarks
2013-07-01	Sax1	B	0	2	33	0	No remarks	No remarks
2013-07-01	Sax1	C	0	0	64	0	No remarks	No remarks
2013-07-01	Sax1	D	0	3	48	0	No remarks	No remarks
2013-07-01	Sax2	A	0	0	36	0	No remarks	No remarks
2013-07-01	Sax2	B	0	0	43	0	No remarks	No remarks
2013-07-01	Sax2	C	0	1	103	0	No remarks	No remarks
2013-07-01	Sax2	D	0	1	81	0	No remarks	No remarks
2013-07-01	Sax3	A	0	2	52	0	No remarks	No remarks
2013-07-01	Sax3	B	0	9	43	0	No remarks	No remarks
2013-07-01	Sax3	C	1	2	48	0	No remarks	No remarks
2013-07-01	Sax3	D	0	2	58	0	No remarks	No remarks
2013-07-08	Sax1	A	0	0	9	0	No remarks	No remarks
2013-07-08	Sax1	B	0	0	33	0	No remarks	No remarks
2013-07-08	Sax1	C	0	0	122	0	No remarks	No remarks
2013-07-08	Sax1	D	0	1	53	0	No remarks	No remarks
2013-07-08	Sax2	A	0	0	33	0	No remarks	No remarks
2013-07-08	Sax2	B	0	0	41	0	No remarks	No remarks
2013-07-08	Sax2	C	0	0	63	0	No remarks	No remarks
2013-07-08	Sax2	D	0	0	51	0	No remarks	No remarks
2013-07-08	Sax3	A	0	19	120	0	No remarks	No remarks
2013-07-08	Sax3	B	0	3	54	0	No remarks	No remarks
2013-07-08	Sax3	C	0	2	153	0	No remarks	No remarks
2013-07-08	Sax3	D	0	2	83	0	No remarks	No remarks
2013-07-15	Sax1	A	5	0	24	0	No remarks	No remarks
2013-07-15	Sax1	B	0	0	39	0	No remarks	No remarks
2013-07-15	Sax1	C	0	1	51	0	No remarks	No remarks
2013-07-15	Sax1	D	0	1	53	0	No remarks	No remarks
2013-07-15	Sax2	A	0	0	43	0	No remarks	No remarks
2013-07-15	Sax2	B	0	0	46	0	No remarks	No remarks
2013-07-15	Sax2	C	0	0	70	0	No remarks	No remarks
2013-07-15	Sax2	D	0	0	74	0	No remarks	No remarks
2013-07-15	Sax3	A	0	4	126	0	No remarks	No remarks
2013-07-15	Sax3	B	0	0	50	0	No remarks	No remarks
2013-07-15	Sax3	C	3	1	63	0	No remarks	No remarks
2013-07-15	Sax3	D	0	4	52	0	No remarks	No remarks
2013-07-22	Sax1	A	3	0	21	2	No remarks	No remarks
2013-07-22	Sax1	B	0	0	25	0	No remarks	No remarks
2013-07-22	Sax1	C	0	0	71	3	No remarks	No remarks
2013-07-22	Sax1	D	0	0	63	5	No remarks	No remarks
2013-07-22	Sax2	A	0	0	28	0	No remarks	No remarks
2013-07-22	Sax2	B	0	0	24	5	No remarks	No remarks
2013-07-22	Sax2	C	0	0	64	0	No remarks	No remarks
2013-07-22	Sax2	D	0	0	62	0	No remarks	No remarks
2013-07-22	Sax3	A	0	1	53	0	No remarks	No remarks
2013-07-22	Sax3	B	2	1	60	1	No remarks	No remarks
2013-07-22	Sax3	C	0	0	63	0	No remarks	No remarks
2013-07-22	Sax3	D	0	1	51	0	No remarks	No remarks
2013-07-30	Sax1	A	2	0	26	2	No remarks	No remarks
2013-07-30	Sax1	B	0	0	25	5	No remarks	No remarks
2013-07-30	Sax1	C	0	0	59	15	No remarks	No remarks
2013-07-30	Sax1	D	0	0	63	3	No remarks	No remarks
2013-07-30	Sax2	A	0	0	22	7	No remarks	No remarks
2013-07-30	Sax2	B	0	0	16	22	No remarks	No remarks
2013-07-30	Sax2	C	0	0	38	14	No remarks	No remarks
2013-07-30	Sax2	D	0	0	53	8	No remarks	No remarks
2013-07-30	Sax3	A	0	0	43	27	No remarks	No remarks
2013-07-30	Sax3	B	0	0	36	33	No remarks	No remarks
2013-07-30	Sax3	C	0	0	35	36	No remarks	No remarks
2013-07-30	Sax3	D	0	0	62	22	No remarks	No remarks
2013-08-05	Sax1	A	1	0	9	8	No remarks	No remarks
2013-08-05	Sax1	B	0	0	25	8	No remarks	No remarks
2013-08-05	Sax1	C	0	0	28	31	No remarks	No remarks
2013-08-05	Sax1	D	1	0	43	8	No remarks	No remarks
2013-08-05	Sax2	A	0	0	2	35	No remarks	No remarks
2013-08-05	Sax2	B	0	0	6	30	No remarks	No remarks
2013-08-05	Sax2	C	0	0	12	45	No remarks	No remarks
2013-08-05	Sax2	D	1	0	34	23	No remarks	No remarks
2013-08-05	Sax3	A	2	0	4	50	No remarks	No remarks
2013-08-05	Sax3	B	1	1	39	22	No remarks	No remarks
2013-08-05	Sax3	C	6	0	25	46	No remarks	No remarks
2013-08-05	Sax3	D	0	0	40	26	No remarks	No remarks
2013-08-12	Sax1	A	0	0	18	12	No remarks	No remarks
2013-08-12	Sax1	B	0	0	23	17	No remarks	No remarks
2013-08-12	Sax1	C	0	0	27	37	No remarks	No remarks
2013-08-12	Sax1	D	0	0	43	14	No remarks	No remarks
2013-08-12	Sax2	A	0	0	7	21	No remarks	No remarks
2013-08-12	Sax2	B	0	0	14	25	No remarks	No remarks
2013-08-12	Sax2	C	0	0	9	50	No remarks	No remarks
2013-08-12	Sax2	D	0	0	18	46	No remarks	No remarks
2013-08-12	Sax3	A	5	0	6	43	No remarks	No remarks
2013-08-12	Sax3	B	1	0	5	27	No remarks	No remarks
2013-08-12	Sax3	C	1	1	16	57	No remarks	No remarks
2013-08-12	Sax3	D	0	0	10	45	No remarks	No remarks
2013-08-19	Sax1	A	0	0	13	9	No remarks	No remarks
2013-08-19	Sax1	B	0	0	23	8	No remarks	No remarks
2013-08-19	Sax1	C	0	0	23	29	No remarks	No remarks
2013-08-19	Sax1	D	0	0	43	15	No remarks	No remarks
2013-08-19	Sax2	A	0	0	11	21	No remarks	No remarks
2013-08-19	Sax2	B	0	0	11	21	No remarks	No remarks
2013-08-19	Sax2	C	0	0	10	42	No remarks	No remarks
2013-08-19	Sax2	D	0	0	14	43	No remarks	No remarks
2013-08-20	Sax3	A	3	0	2	59	All finished	No remarks
2013-08-20	Sax3	B	2	0	9	53	All finished	No remarks
2013-08-20	Sax3	C	3	1	6	62	All finished	No remarks
2013-08-20	Sax3	D	1	0	6	53	All finished	No remarks
2014-06-05	Sax1	A	33	0	0	0	No remarks	No remarks
2014-06-05	Sax1	B	18	0	0	0	No remarks	No remarks
2014-06-05	Sax1	C	20	0	0	0	No remarks	No remarks
2014-06-05	Sax1	D	12	0	0	0	No remarks	No remarks
2014-06-05	Sax2	A	3	0	0	0	No remarks	No remarks
2014-06-05	Sax2	B	0	0	0	0	No remarks	No remarks
2014-06-05	Sax2	C	8	0	0	0	No remarks	No remarks
2014-06-05	Sax2	D	29	0	0	0	No remarks	No remarks
2014-06-05	Sax3	A	9	0	0	0	No remarks	No remarks
2014-06-05	Sax3	B	1	0	0	0	No remarks	No remarks
2014-06-05	Sax3	C	2	0	0	0	No remarks	No remarks
2014-06-05	Sax3	D	0	0	0	0	No remarks	No remarks
2014-06-10	Sax1	A	3	50	0	0	No remarks	No remarks
2014-06-10	Sax1	B	13	14	0	0	No remarks	No remarks
2014-06-10	Sax1	C	2	32	0	0	No remarks	No remarks
2014-06-10	Sax1	D	2	10	0	0	No remarks	No remarks
2014-06-10	Sax2	A	5	3	0	0	No remarks	No remarks
2014-06-10	Sax2	B	2	0	0	0	No remarks	No remarks
2014-06-10	Sax2	C	35	10	0	0	No remarks	No remarks
2014-06-10	Sax2	D	12	33	0	0	No remarks	No remarks
2014-06-10	Sax3	A	24	14	0	0	No remarks	No remarks
2014-06-10	Sax3	B	31	0	0	0	No remarks	No remarks
2014-06-10	Sax3	C	49	1	0	0	No remarks	No remarks
2014-06-10	Sax3	D	12	0	0	0	No remarks	No remarks
2014-06-17	Sax1	A	1	55	1	0	No remarks	No remarks
2014-06-17	Sax1	B	0	34	0	0	No remarks	No remarks
2014-06-17	Sax1	C	0	41	0	0	No remarks	No remarks
2014-06-17	Sax1	D	0	20	0	0	No remarks	No remarks
2014-06-17	Sax2	A	0	13	0	0	No remarks	No remarks
2014-06-17	Sax2	B	1	15	0	0	No remarks	No remarks
2014-06-17	Sax2	C	0	68	0	0	No remarks	No remarks
2014-06-17	Sax2	D	1	63	0	0	No remarks	No remarks
2014-06-17	Sax3	A	0	73	0	0	No remarks	No remarks
2014-06-17	Sax3	B	0	49	0	0	No remarks	No remarks
2014-06-17	Sax3	C	0	76	0	0	No remarks	No remarks
2014-06-17	Sax3	D	0	24	0	0	No remarks	No remarks
2014-06-24	Sax1	A	0	2	43	0	No remarks	No remarks
2014-06-24	Sax1	B	0	5	21	0	No remarks	No remarks
2014-06-24	Sax1	C	0	8	24	0	No remarks	No remarks
2014-06-24	Sax1	D	0	1	12	0	No remarks	No remarks
2014-06-24	Sax2	A	1	4	9	0	No remarks	No remarks
2014-06-24	Sax2	B	0	2	9	0	No remarks	No remarks
2014-06-24	Sax2	C	0	13	50	0	No remarks	No remarks
2014-06-24	Sax2	D	0	17	39	0	No remarks	No remarks
2014-06-24	Sax3	A	0	54	17	0	No remarks	No remarks
2014-06-24	Sax3	B	0	60	4	0	No remarks	No remarks
2014-06-24	Sax3	C	0	77	7	0	No remarks	No remarks
2014-06-24	Sax3	D	0	28	2	0	No remarks	No remarks
2014-07-02	Sax1	A	0	0	52	0	No remarks	No remarks
2014-07-02	Sax1	B	0	1	26	0	No remarks	No remarks
2014-07-02	Sax1	C	0	0	36	0	No remarks	No remarks
2014-07-02	Sax1	D	0	0	13	0	No remarks	No remarks
2014-07-02	Sax2	A	0	0	10	0	No remarks	No remarks
2014-07-02	Sax2	B	0	0	9	0	No remarks	No remarks
2014-07-02	Sax2	C	0	1	56	0	No remarks	No remarks
2014-07-02	Sax2	D	0	1	50	0	No remarks	No remarks
2014-07-02	Sax3	A	0	3	68	0	No remarks	No remarks
2014-07-02	Sax3	B	0	16	46	0	No remarks	No remarks
2014-07-02	Sax3	C	0	12	75	0	No remarks	No remarks
2014-07-02	Sax3	D	0	1	26	0	No remarks	No remarks
2014-07-09	Sax1	A	0	0	47	0	No remarks	No remarks
2014-07-09	Sax1	B	0	0	29	0	No remarks	No remarks
2014-07-09	Sax1	C	0	0	36	0	No remarks	No remarks
2014-07-09	Sax1	D	0	0	13	0	No remarks	No remarks
2014-07-09	Sax2	A	0	0	15	0	No remarks	No remarks
2014-07-09	Sax2	B	0	0	10	0	No remarks	No remarks
2014-07-09	Sax2	C	0	0	57	0	No remarks	No remarks
2014-07-09	Sax2	D	0	0	54	0	No remarks	No remarks
2014-07-09	Sax3	A	0	0	57	0	No remarks	No remarks
2014-07-09	Sax3	B	1	1	48	0	No remarks	No remarks
2014-07-09	Sax3	C	0	3	67	0	No remarks	No remarks
2014-07-09	Sax3	D	0	0	29	0	No remarks	No remarks
2014-07-16	Sax1	A	0	0	48	0	No remarks	No remarks
2014-07-16	Sax1	B	0	0	29	0	No remarks	No remarks
2014-07-16	Sax1	C	0	0	34	0	No remarks	No remarks
2014-07-16	Sax1	D	0	0	18	0	No remarks	No remarks
2014-07-16	Sax2	A	0	0	11	0	No remarks	No remarks
2014-07-16	Sax2	B	0	0	8	0	No remarks	No remarks
2014-07-16	Sax2	C	0	0	58	0	No remarks	No remarks
2014-07-16	Sax2	D	0	0	46	0	No remarks	No remarks
2014-07-16	Sax3	A	0	1	75	0	No remarks	No remarks
2014-07-16	Sax3	B	0	0	50	0	No remarks	No remarks
2014-07-16	Sax3	C	0	0	72	0	No remarks	No remarks
2014-07-16	Sax3	D	0	0	29	0	No remarks	No remarks
2014-07-23	Sax1	A	0	0	50	0	No remarks	No remarks
2014-07-23	Sax1	B	0	0	29	0	No remarks	No remarks
2014-07-23	Sax1	C	0	1	34	0	No remarks	No remarks
2014-07-23	Sax1	D	0	0	18	0	No remarks	No remarks
2014-07-23	Sax2	A	0	0	8	0	No remarks	No remarks
2014-07-23	Sax2	B	0	0	8	0	No remarks	No remarks
2014-07-23	Sax2	C	0	0	50	0	No remarks	No remarks
2014-07-23	Sax2	D	0	0	43	0	No remarks	No remarks
2014-07-23	Sax3	A	0	1	26	0	No remarks	No remarks
2014-07-23	Sax3	B	0	0	19	0	No remarks	No remarks
2014-07-23	Sax3	C	0	0	61	0	No remarks	No remarks
2014-07-23	Sax3	D	0	0	29	0	No remarks	No remarks
2014-07-30	Sax1	A	0	0	49	0	No remarks	No remarks
2014-07-30	Sax1	B	0	0	29	0	No remarks	No remarks
2014-07-30	Sax1	C	0	1	35	0	No remarks	No remarks
2014-07-30	Sax1	D	0	0	19	0	No remarks	No remarks
2014-07-30	Sax2	A	0	0	10	0	No remarks	No remarks
2014-07-30	Sax2	B	0	0	8	0	No remarks	No remarks
2014-07-30	Sax2	C	0	0	51	0	No remarks	No remarks
2014-07-30	Sax2	D	0	0	43	0	No remarks	No remarks
2014-07-30	Sax3	A	0	0	52	0	No remarks	No remarks
2014-07-30	Sax3	B	0	0	27	0	No remarks	No remarks
2014-07-30	Sax3	C	0	0	57	0	No remarks	No remarks
2014-07-30	Sax3	D	0	0	33	0	No remarks	No remarks
2014-08-06	Sax1	A	0	0	41	0	No remarks	No remarks
2014-08-06	Sax1	B	0	1	23	0	No remarks	No remarks
2014-08-06	Sax1	C	0	0	35	0	No remarks	No remarks
2014-08-06	Sax1	D	0	0	14	2	No remarks	No remarks
2014-08-06	Sax2	A	0	0	9	0	No remarks	No remarks
2014-08-06	Sax2	B	0	0	8	0	No remarks	No remarks
2014-08-06	Sax2	C	0	0	55	4	No remarks	No remarks
2014-08-06	Sax2	D	0	0	42	5	No remarks	No remarks
2014-08-06	Sax3	A	0	0	49	0	No remarks	No remarks
2014-08-06	Sax3	B	0	0	40	0	No remarks	No remarks
2014-08-06	Sax3	C	0	0	38	2	No remarks	No remarks
2014-08-06	Sax3	D	0	0	27	0	No remarks	No remarks
2014-08-13	Sax1	A	0	4	3	39	No remarks	No remarks
2014-08-13	Sax1	B	0	1	17	7	No remarks	No remarks
2014-08-13	Sax1	C	0	1	9	25	No remarks	No remarks
2014-08-13	Sax1	D	0	0	8	9	No remarks	No remarks
2014-08-13	Sax2	A	0	0	7	2	No remarks	No remarks
2014-08-13	Sax2	B	0	0	4	4	No remarks	No remarks
2014-08-13	Sax2	C	0	0	43	4	No remarks	No remarks
2014-08-13	Sax2	D	0	0	26	12	No remarks	No remarks
2014-08-13	Sax3	A	0	0	42	7	No remarks	No remarks
2014-08-13	Sax3	B	0	0	4	12	No remarks	No remarks
2014-08-13	Sax3	C	0	0	27	15	No remarks	No remarks
2014-08-13	Sax3	D	0	0	18	8	No remarks	No remarks
2014-08-20	Sax1	A	0	4	5	42	No remarks	No remarks
2014-08-20	Sax1	B	3	1	0	23	No remarks	No remarks
2014-08-20	Sax1	C	1	2	1	25	No remarks	No remarks
2014-08-20	Sax1	D	0	0	0	17	No remarks	No remarks
2014-08-20	Sax2	A	0	0	1	8	No remarks	No remarks
2014-08-20	Sax2	B	0	0	1	7	No remarks	No remarks
2014-08-20	Sax2	C	0	0	16	34	No remarks	No remarks
2014-08-20	Sax2	D	0	0	13	20	No remarks	No remarks
2014-08-20	Sax3	A	0	0	29	25	No remarks	No remarks
2014-08-20	Sax3	B	0	0	30	7	No remarks	No remarks
2014-08-20	Sax3	C	0	1	36	23	No remarks	No remarks
2014-08-20	Sax3	D	0	0	11	5	No remarks	No remarks
2014-08-27	Sax1	A	2	4	0	46	No remarks	No remarks
2014-08-27	Sax1	B	1	3	1	27	No remarks	No remarks
2014-08-27	Sax1	C	0	3	3	30	No remarks	No remarks
2014-08-27	Sax1	D	0	1	0	21	No remarks	No remarks
2014-08-27	Sax2	A	0	0	0	9	No remarks	No remarks
2014-08-27	Sax2	B	0	0	0	7	No remarks	No remarks
2014-08-27	Sax2	C	0	0	0	52	No remarks	No remarks
2014-08-27	Sax2	D	0	0	6	33	No remarks	No remarks
2014-08-27	Sax3	A	0	0	34	23	No remarks	No remarks
2014-08-27	Sax3	B	0	0	24	10	No remarks	No remarks
2014-08-27	Sax3	C	0	1	39	26	No remarks	No remarks
2014-08-27	Sax3	D	0	0	13	6	No remarks	No remarks
2014-09-03	Sax1	A	4	6	1	41	No remarks	No remarks
2014-09-03	Sax1	B	0	3	0	18	No remarks	No remarks
2014-09-03	Sax1	C	0	4	2	18	No remarks	No remarks
2014-09-03	Sax1	D	0	0	0	7	No remarks	No remarks
2014-09-03	Sax2	A	0	0	0	7	No remarks	No remarks
2014-09-03	Sax2	B	0	0	0	6	No remarks	No remarks
2014-09-03	Sax2	C	0	0	0	36	No remarks	No remarks
2014-09-03	Sax2	D	0	0	0	28	No remarks	No remarks
2014-09-03	Sax3	A	0	0	9	50	No remarks	No remarks
2014-09-03	Sax3	B	0	1	0	24	No remarks	No remarks
2014-09-03	Sax3	C	0	1	0	52	No remarks	No remarks
2014-09-03	Sax3	D	0	0	0	23	No remarks	No remarks
2015-06-16	Sax1	A	65	2	0	0	No remarks	No remarks
2015-06-16	Sax1	B	55	11	0	0	No remarks	No remarks
2015-06-16	Sax1	C	37	31	0	0	No remarks	No remarks
2015-06-16	Sax1	D	37	44	0	0	No remarks	No remarks
2015-06-16	Sax2	A	5	0	0	0	No remarks	No remarks
2015-06-16	Sax2	B	0	0	0	0	Still very wet	No remarks
2015-06-16	Sax2	C	0	0	0	0	Still very wet	No remarks
2015-06-16	Sax2	D	0	0	0	0	Still very wet	No remarks
2015-06-16	Sax3	A	0	0	0	0	Still very wet	No remarks
2015-06-16	Sax3	B	0	0	0	0	Still very wet	No remarks
2015-06-16	Sax3	C	0	0	0	0	Still very wet	No remarks
2015-06-16	Sax3	D	0	0	0	0	Still very wet	No remarks
2015-06-23	Sax1	A	0	51	0	0	No remarks	No remarks
2015-06-23	Sax1	B	2	49	0	0	No remarks	No remarks
2015-06-23	Sax1	C	0	51	0	0	No remarks	No remarks
2015-06-23	Sax1	D	0	61	0	0	No remarks	No remarks
2015-06-23	Sax2	A	1	44	0	0	No remarks	No remarks
2015-06-23	Sax2	B	5	8	0	0	No remarks	No remarks
2015-06-23	Sax2	C	25	31	0	0	No remarks	No remarks
2015-06-23	Sax2	D	9	51	0	0	No remarks	No remarks
2015-06-23	Sax3	A	13	39	0	0	No remarks	No remarks
2015-06-23	Sax3	B	14	45	0	0	No remarks	No remarks
2015-06-23	Sax3	C	10	60	0	0	No remarks	No remarks
2015-06-23	Sax3	D	4	21	0	0	No remarks	No remarks
2015-06-30	Sax1	A	0	33	17	0	Ready for total	No remarks
2015-06-30	Sax1	B	0	19	32	0	Total ready	No remarks
2015-06-30	Sax1	C	0	16	58	0	Total ready	No remarks
2015-06-30	Sax1	D	0	31	34	0	Total ready	No remarks
2015-06-30	Sax2	A	0	48	0	0	No remarks	No remarks
2015-06-30	Sax2	B	0	14	1	0	No remarks	No remarks
2015-06-30	Sax2	C	1	111	0	0	No remarks	No remarks
2015-06-30	Sax2	D	0	129	1	0	No remarks	No remarks
2015-06-30	Sax3	A	0	60	0	0	No remarks	No remarks
2015-06-30	Sax3	B	0	50	0	0	No remarks	No remarks
2015-06-30	Sax3	C	0	50	0	0	No remarks	No remarks
2015-06-30	Sax3	D	0	50	0	0	No remarks	No remarks
2015-07-08	Sax1	A	0	0	52	0	No remarks	No remarks
2015-07-08	Sax1	B	0	0	50	0	No remarks	No remarks
2015-07-08	Sax1	C	0	0	72	0	No remarks	No remarks
2015-07-08	Sax1	D	0	0	55	0	No remarks	No remarks
2015-07-08	Sax2	A	0	4	43	0	No remarks	No remarks
2015-07-08	Sax2	B	0	0	11	0	No remarks	No remarks
2015-07-08	Sax2	C	0	12	45	0	No remarks	No remarks
2015-07-08	Sax2	D	0	10	45	0	No remarks	No remarks
2015-07-08	Sax3	A	0	3	60	0	No remarks	No remarks
2015-07-08	Sax3	B	0	12	60	0	No remarks	No remarks
2015-07-08	Sax3	C	0	33	29	0	No remarks	No remarks
2015-07-08	Sax3	D	0	7	44	0	No remarks	No remarks
2015-07-13	Sax1	A	0	0	52	0	No remarks	No remarks
2015-07-13	Sax1	B	0	0	52	0	No remarks	No remarks
2015-07-13	Sax1	C	0	0	58	0	No remarks	No remarks
2015-07-13	Sax1	D	0	0	54	0	No remarks	No remarks
2015-07-13	Sax2	A	0	1	47	0	No remarks	No remarks
2015-07-13	Sax2	B	0	0	11	0	No remarks	No remarks
2015-07-13	Sax2	C	0	4	48	0	No remarks	No remarks
2015-07-13	Sax2	D	0	3	52	0	No remarks	No remarks
2015-07-13	Sax3	A	0	5	73	0	No remarks	No remarks
2015-07-13	Sax3	B	0	7	45	0	No remarks	No remarks
2015-07-13	Sax3	C	0	4	128	0	No remarks	No remarks
2015-07-13	Sax3	D	0	1	77	0	No remarks	No remarks
2015-07-20	Sax1	A	0	0	55	0	No remarks	No remarks
2015-07-20	Sax1	B	0	0	57	0	No remarks	No remarks
2015-07-20	Sax1	C	0	0	57	0	No remarks	No remarks
2015-07-20	Sax1	D	0	0	53	0	No remarks	No remarks
2015-07-20	Sax2	A	0	0	47	0	No remarks	No remarks
2015-07-20	Sax2	B	0	0	8	0	No remarks	No remarks
2015-07-20	Sax2	C	0	0	63	0	No remarks	No remarks
2015-07-20	Sax2	D	0	0	57	0	No remarks	No remarks
2015-07-20	Sax3	A	0	1	65	0	No remarks	No remarks
2015-07-20	Sax3	B	0	0	54	0	No remarks	No remarks
2015-07-20	Sax3	C	0	0	64	0	No remarks	No remarks
2015-07-20	Sax3	D	0	0	63	0	No remarks	No remarks
2015-07-27	Sax1	A	0	0	54	0	No remarks	No remarks
2015-07-27	Sax1	B	0	0	54	0	No remarks	No remarks
2015-07-27	Sax1	C	0	0	58	0	No remarks	No remarks
2015-07-27	Sax1	D	0	0	54	0	No remarks	No remarks
2015-07-27	Sax2	A	0	0	46	0	No remarks	No remarks
2015-07-27	Sax2	B	0	0	7	0	No remarks	No remarks
2015-07-27	Sax2	C	0	0	51	0	No remarks	No remarks
2015-07-27	Sax2	D	0	0	54	0	No remarks	No remarks
2015-07-27	Sax3	A	0	1	57	0	No remarks	No remarks
2015-07-27	Sax3	B	0	0	51	0	No remarks	No remarks
2015-07-27	Sax3	C	0	0	58	0	No remarks	No remarks
2015-07-27	Sax3	D	0	0	51	0	No remarks	No remarks
2015-08-03	Sax1	A	1	0	51	0	No remarks	No remarks
2015-08-03	Sax1	B	0	0	53	0	No remarks	No remarks
2015-08-03	Sax1	C	0	0	61	0	No remarks	No remarks
2015-08-03	Sax1	D	0	0	50	0	No remarks	No remarks
2015-08-03	Sax2	A	0	0	44	0	No remarks	No remarks
2015-08-03	Sax2	B	0	0	6	0	No remarks	No remarks
2015-08-03	Sax2	C	0	0	61	0	No remarks	No remarks
2015-08-03	Sax2	D	0	0	53	0	No remarks	No remarks
2015-08-03	Sax3	A	1	0	45	4	No remarks	No remarks
2015-08-03	Sax3	B	0	0	39	11	No remarks	No remarks
2015-08-03	Sax3	C	0	0	47	10	No remarks	No remarks
2015-08-03	Sax3	D	0	0	33	21	No remarks	No remarks
2015-08-10	Sax1	A	0	1	53	2	No remarks	No remarks
2015-08-10	Sax1	B	0	0	50	2	No remarks	No remarks
2015-08-10	Sax1	C	0	0	67	4	No remarks	No remarks
2015-08-10	Sax1	D	0	0	63	6	No remarks	No remarks
2015-08-10	Sax2	A	0	0	39	2	No remarks	No remarks
2015-08-10	Sax2	B	0	0	4	0	No remarks	No remarks
2015-08-10	Sax2	C	0	0	54	0	No remarks	No remarks
2015-08-10	Sax2	D	0	0	51	1	No remarks	No remarks
2015-08-10	Sax3	A	0	0	50	0	No remarks	No remarks
2015-08-10	Sax3	B	0	0	56	0	No remarks	No remarks
2015-08-10	Sax3	C	0	0	50	0	No remarks	No remarks
2015-08-10	Sax3	D	0	0	50	0	No remarks	No remarks
2015-08-17	Sax1	A	0	0	48	3	No remarks	No remarks
2015-08-17	Sax1	B	0	0	39	11	No remarks	No remarks
2015-08-17	Sax1	C	0	0	62	2	No remarks	No remarks
2015-08-17	Sax1	D	0	0	51	1	No remarks	No remarks
2015-08-17	Sax2	A	0	0	39	0	No remarks	No remarks
2015-08-17	Sax2	B	0	0	10	0	No remarks	No remarks
2015-08-17	Sax2	C	0	0	50	0	No remarks	No remarks
2015-08-17	Sax2	D	0	0	50	0	No remarks	No remarks
2015-08-17	Sax3	A	0	0	20	30	No remarks	No remarks
2015-08-17	Sax3	B	0	0	42	24	No remarks	No remarks
2015-08-17	Sax3	C	0	0	38	19	No remarks	No remarks
2015-08-17	Sax3	D	0	0	26	21	No remarks	No remarks
2015-08-24	Sax1	A	0	0	11	41	No remarks	No remarks
2015-08-24	Sax1	B	0	0	2	48	No remarks	No remarks
2015-08-24	Sax1	C	0	0	6	53	No remarks	No remarks
2015-08-24	Sax1	D	0	0	26	26	No remarks	No remarks
2015-08-24	Sax2	A	0	0	32	11	No remarks	No remarks
2015-08-24	Sax2	B	0	0	4	1	No remarks	No remarks
2015-08-24	Sax2	C	0	0	33	11	No remarks	No remarks
2015-08-24	Sax2	D	0	0	54	2	No remarks	No remarks
2015-08-24	Sax3	A	0	0	77	1	No remarks	No remarks
2015-08-24	Sax3	B	0	1	60	0	No remarks	No remarks
2015-08-24	Sax3	C	0	0	81	12	No remarks	No remarks
2015-08-24	Sax3	D	0	0	57	9	No remarks	No remarks
2015-09-01	Sax1	A	0	0	0	50	No remarks	No remarks
2015-09-01	Sax1	B	0	0	0	50	No remarks	No remarks
2015-09-01	Sax1	C	0	0	4	74	No remarks	No remarks
2015-09-01	Sax1	D	0	0	0	67	No remarks	No remarks
2015-09-01	Sax2	A	0	0	4	29	No remarks	No remarks
2015-09-01	Sax2	B	0	0	2	3	No remarks	No remarks
2015-09-01	Sax2	C	0	0	8	42	No remarks	No remarks
2015-09-01	Sax2	D	0	0	12	48	No remarks	No remarks
